Transaction_Amount,Transaction_Hour,If_tran_amount_less_than_10k,Is_Business_Hour,Is_Night_Hour,Is_Round_Amount,anomaly_score
3942.452324951129,7,1,0,0,0,0.24033281
1114.743797379734,20,1,0,0,0,0.23350939
6601.466256665787,12,1,1,0,0,0.2982507
2003.468997187032,13,1,1,0,1,0.09766072
31464.931189419756,2,0,0,1,0,-0.016166031
5234.62114337351,18,1,0,0,0,0.24982825
4983.588380130514,13,1,1,0,0,0.3011655
9069.355811703996,22,1,0,1,0,0.113906026
4005.8713493420255,11,1,1,0,1,0.10426992
2413.800100371732,12,1,1,0,0,0.2890942
8988.502031693934,14,1,1,0,0,0.27166435
6999.731824935269,9,1,1,0,0,0.2553673
1936.517079945196,13,1,1,0,0,0.28277954
3962.971402331967,10,1,1,0,0,0.27939877
2320.281191038661,11,1,1,0,0,0.28976315
4903.793818673853,12,1,1,0,0,0.3009167
9026.661108579116,9,1,1,0,0,0.22843757
8538.292528968901,10,1,1,0,0,0.26372537
7404.323464877767,15,1,1,0,0,0.2855836
5539.786406122658,10,1,1,0,0,0.27741995
9555.278913573033,11,1,1,0,0,0.25420344
720.2040610045544,7,1,0,0,0,0.199965
3469.491945015352,11,1,1,0,0,0.29236972
5711.331631178244,6,1,0,0,0,0.22097608
8591.934199039624,15,1,1,0,0,0.2798733
8683.939142760106,1,1,0,1,0,0.15831691
6807.673091603882,23,1,0,1,0,0.12813872
6996.146505557356,7,1,0,0,0,0.24196053
5252.863445480793,6,1,0,0,0,0.22066432
9624.67831805933,12,1,1,0,0,0.25779268
2858.795033376477,15,1,1,0,0,0.28177297
2761.380938869333,14,1,1,0,0,0.29027444
7761.777369123395,22,1,0,1,0,0.13062203
8301.01759524681,15,1,1,0,0,0.2835712
2344.8222180391726,8,1,0,0,0,0.21834958
7077.915302907496,18,1,0,0,0,0.23841569
4486.517591351531,18,1,0,0,0,0.2527776
1249.659567025003,10,1,1,0,0,0.26287457
28493.139898371304,15,0,1,0,0,0.051974773
8370.47745471299,7,1,0,0,0,0.21849096
8669.020215053673,6,1,0,0,0,0.19187713
2968.2496323933897,17,1,1,0,0,0.24437585
5052.257220021619,15,1,1,0,0,0.2978986
6923.176000814562,14,1,1,0,0,0.28504273
6000.615274903991,14,1,1,0,1,0.12018585
7404.441578371412,20,1,0,0,0,0.24198154
2372.792193303536,22,1,0,1,0,0.12479806
559.8126355152574,11,1,1,0,0,0.26217508
6071.526439149211,13,1,1,0,0,0.30019045
7505.176403172938,17,1,1,0,0,0.24525186
2413.3017529222743,23,1,0,1,0,0.110580444
6189.163362217337,13,1,1,0,0,0.30117378
361.0066805482976,10,1,1,0,0,0.23276854
6384.941018957158,14,1,1,0,0,0.29096442
172.78778804427267,10,1,1,0,0,0.22165048
4088.208417364431,18,1,0,0,0,0.24944907
8121.192358021869,18,1,0,0,0,0.22540447
1480.4178881948806,6,1,0,0,0,0.18643618
2792.5141943037806,9,1,1,0,0,0.25249836
8658.31517066491,13,1,1,0,0,0.2826481
9700.258525232512,14,1,1,0,0,0.25519168
3051.390376781624,10,1,1,0,0,0.27494225
9992.56862437431,18,1,0,0,0,0.17455083
8298.211920432861,10,1,1,0,0,0.26520506
4921.425934388646,12,1,1,0,0,0.30097434
3080.055124481865,14,1,1,0,0,0.29297644
4247.164175065819,23,1,0,1,0,0.12568986
9502.069341676755,17,1,1,0,0,0.22291613
9579.595666452347,19,1,0,0,0,0.19992524
7479.105354950682,19,1,0,0,0,0.24237555
6982.962282331783,21,1,0,0,0,0.2305131
9461.222343265914,18,1,0,0,0,0.1976232
7800.2114071095475,12,1,1,0,0,0.29266667
3970.8343714921193,18,1,0,0,0,0.24936664
4069.205263887994,11,1,1,0,0,0.2971141
8260.24507732131,15,1,1,0,0,0.287205
714.1019231613083,5,1,0,1,0,0.13938206
5969.956018031634,6,1,0,0,0,0.21726051
4019.7117088856407,19,1,0,0,0,0.26005304
3148.198491811199,0,1,0,1,0,0.15078878
9385.896917584932,4,1,0,1,0,0.1536212
1910.7540440986768,17,1,1,0,0,0.23383239
1138.703836161513,14,1,1,0,0,0.27877152
4626.977121329028,19,1,0,0,0,0.26230988
3360.8954913496104,14,1,1,0,0,0.29243043
8300.71440362507,20,1,0,0,0,0.2344827
7625.495585048007,12,1,1,0,0,0.2939732
8013.417785913925,13,1,1,0,0,0.29074836
9722.35734529791,13,1,1,0,0,0.26287037
5641.021512336349,14,1,1,0,0,0.29599297
2558.676601400652,18,1,0,0,0,0.23531872
6650.9377737367495,15,1,1,0,0,0.28881148
1195.1435641195962,3,1,0,1,0,0.15285116
6444.982593641442,20,1,0,0,0,0.24519232
5465.588083117203,8,1,0,0,0,0.24225566
1040.0612594856989,10,1,1,0,0,0.262218
5838.8177007888025,16,1,1,0,0,0.28255907
6651.500558043468,6,1,0,0,0,0.2132071
1552.134933636282,17,1,1,0,0,0.22974429
3982.8238024422494,22,1,0,1,0,0.13591778
2399.4352859007845,21,1,0,0,0,0.23080608
7451.353661859054,12,1,1,0,0,0.29022446
797.7997699214889,19,1,0,0,0,0.22301146
5094.074445218819,8,1,0,0,0,0.24241209
6670.010636891008,6,1,0,0,0,0.21253204
9765.943184881124,16,1,1,0,0,0.23167762
401.8853271944165,21,1,0,0,0,0.19446486
5063.769148135618,9,1,1,0,0,0.26502752
6613.04617101426,7,1,0,0,0,0.2435202
2363.6117679561885,11,1,1,0,0,0.28993937
1270.246142059486,16,1,1,0,0,0.26250467
5114.338449094709,18,1,0,0,0,0.2510978
49806.37640800485,2,0,0,1,0,-0.0437634
939.356166837406,10,1,1,0,0,0.2581176
9049.82112508662,0,1,0,1,0,0.12982321
4078.714113817888,7,1,0,0,0,0.2485049
3185.551179457346,12,1,1,0,0,0.29432392
3937.33552520545,17,1,1,0,0,0.2519374
2844.5810634405934,19,1,0,0,0,0.2519242
4790.243491311274,17,1,1,0,0,0.25774688
9100.191946308016,14,1,1,0,0,0.27320638
6334.594658249172,18,1,0,0,0,0.23804522
363.3962158029952,18,1,0,0,0,0.20671749
1198.7701799352255,9,1,1,0,0,0.23361284
9821.583971114109,15,1,1,0,0,0.2486273
8916.628050616779,8,1,0,0,0,0.20290846
9476.813667522818,6,1,0,0,0,0.17036444
1759.2626220380566,12,1,1,0,0,0.28553864
1325.951818360887,5,1,0,1,0,0.15760821
6174.067126836601,15,1,1,0,0,0.2906828
6933.505861470317,14,1,1,0,0,0.28504273
14259.270531388254,14,0,1,0,0,0.06508577
2747.012673761801,0,1,0,1,0,0.14897633
6545.709942743692,12,1,1,0,0,0.29873815
5824.395115721126,12,1,1,0,0,0.30297962
9506.399565472124,4,1,0,1,0,0.15190631
2149.843435378256,20,1,0,0,0,0.25181973
6701.91480239348,21,1,0,0,0,0.2284489
2776.180697315789,12,1,1,0,0,0.28859556
6194.065902766271,17,1,1,0,0,0.25758404
4592.627135124618,9,1,1,0,0,0.26324067
2493.226859541368,11,1,1,0,0,0.2905363
9837.437681182531,18,1,0,0,0,0.18188453
1932.630862573496,11,1,1,0,0,0.28480843
7092.376396422151,14,1,1,0,0,0.28337723
7369.48583159647,13,1,1,0,0,0.29240498
9477.390995546688,12,1,1,0,0,0.27401853
4650.222552115944,12,1,1,0,0,0.30022264
3133.206533125909,17,1,1,0,0,0.25025824
5451.747068818445,14,1,1,0,0,0.2985217
7121.502204259682,12,1,1,0,0,0.29246587
937.9380117342422,9,1,1,0,0,0.23089617
5093.6093665849485,21,1,0,0,0,0.23987049
7860.53734815483,9,1,1,0,0,0.24946499
5062.127606150095,12,1,1,0,0,0.2999373
9653.709976020416,11,1,1,0,0,0.24526545
9834.090266532428,23,1,0,1,0,0.09999466
8003.166990791171,11,1,1,0,1,0.11327702
749.3819721908474,0,1,0,1,0,0.11734319
1375.682818119634,15,1,1,0,0,0.2751532
1791.6162275742615,14,1,1,0,0,0.2818025
1695.9295225273895,16,1,1,0,0,0.26338893
6350.415901140708,6,1,0,0,0,0.21487287
773.2332860970106,13,1,1,0,0,0.27241758
14228.982417245395,21,0,0,0,0,0.03513205
1387.6685506367455,13,1,1,0,0,0.28687724
5543.148902921656,18,1,0,0,0,0.24590892
5222.346531895098,16,1,1,0,0,0.28022593
3645.225053922001,19,1,0,0,0,0.25589606
5411.587503093312,22,1,0,1,0,0.13496059
2547.340405517049,4,1,0,1,0,0.18001264
7167.469725913374,19,1,0,0,0,0.24821821
1446.8206646388337,11,1,1,0,0,0.28572035
1853.6427263807705,11,1,1,0,0,0.2869315
3688.407144877449,10,1,1,0,0,0.27439204
8662.585269480778,11,1,1,0,0,0.27711526
7504.795884742387,18,1,0,0,0,0.23194742
8812.67154868478,10,1,1,0,0,0.26016292
5688.916810692893,22,1,0,1,0,0.13457018
6257.46981511564,9,1,1,0,0,0.2617625
5551.285701933772,5,1,0,1,0,0.18508583
280.3778521246908,8,1,0,0,0,0.19160652
4676.915966305371,18,1,0,0,0,0.25264302
1275.1013364446944,9,1,1,0,0,0.23516831
3842.129485046399,10,1,1,0,0,0.27737302
4215.757749777364,7,1,0,0,0,0.24957395
9285.288335004205,14,1,1,0,0,0.26685125
2232.867319122452,8,1,0,0,0,0.21996537
4172.556813496848,20,1,0,0,0,0.26167127
2882.350392021175,20,1,0,0,0,0.25321344
4694.077983430235,16,1,1,0,0,0.2851271
4886.618356880535,9,1,1,0,0,0.2624971
294.5300277110464,1,1,0,1,0,0.12022853
2234.618011223181,5,1,0,1,0,0.17093056
4242.231572539859,13,1,1,0,0,0.2993939
3111.693963056464,13,1,1,0,0,0.296138
7912.006090974041,21,1,0,0,0,0.21810731
9321.462096749552,19,1,0,0,0,0.20432055
3587.505644786656,16,1,1,0,0,0.2748218
488.68474627008766,14,1,1,0,0,0.25997964
7983.965118520902,22,1,0,1,0,0.12957215
8003.891246501735,2,1,0,1,1,0.05696237
2138.0784892785678,15,1,1,0,0,0.27733284
4998.306892095438,20,1,0,0,0,0.257149
3798.7642837961703,15,1,1,0,0,0.29138944
4038.472594169512,14,1,1,0,0,0.29513904
4521.771656550438,1,1,0,1,0,0.1780271
6805.514592769951,16,1,1,0,0,0.2761731
8264.133306498028,10,1,1,0,0,0.26580894
2136.0982084738,21,1,0,0,0,0.23158202
8782.319661499052,7,1,0,0,0,0.2140961
8848.59647525295,11,1,1,0,0,0.27413023
8434.94367505872,9,1,1,0,0,0.23817578
6468.71690846556,9,1,1,0,0,0.25982365
4383.5857174590565,15,1,1,0,0,0.29408994
4982.656933464234,14,1,1,0,0,0.2978726
2323.141005890967,15,1,1,0,0,0.27784362
9493.321643850091,8,1,0,0,0,0.18487614
5222.201436023153,16,1,1,0,0,0.28022593
2343.671725644954,11,1,1,0,0,0.28921798
5974.674227394061,8,1,0,0,0,0.2384874
7627.200266078791,2,1,0,1,0,0.18264526
8047.025443827731,9,1,1,0,0,0.24920958
1648.5702854010808,6,1,0,0,0,0.18778485
16396.5298009651,9,0,1,0,0,0.063308656
2904.232310173023,19,1,0,0,0,0.25264758
7229.932179155269,1,1,0,1,0,0.17898655
1330.8994843241856,13,1,1,0,0,0.28615493
1312.4435454010925,21,1,0,0,0,0.21718219
1483.6067562236396,11,1,1,0,0,0.28572035
3796.7280077486657,12,1,1,0,0,0.29647145
3220.3304832977547,14,1,1,0,0,0.2909088
4513.8316499922375,5,1,0,1,0,0.1844812
4390.941632048025,13,1,1,0,0,0.30146345
1632.787705358631,4,1,0,1,0,0.16100943
8470.637589237087,12,1,1,0,0,0.28703755
950.42693281972,16,1,1,0,0,0.2519992
4436.095167650006,8,1,0,0,0,0.2417323
3642.269629392538,16,1,1,0,0,0.27315453
8291.657046448836,17,1,1,0,0,0.23974735
6474.008205803652,15,1,1,0,0,0.2879943
3178.41400266334,14,1,1,0,0,0.29196286
321.9938768151837,14,1,1,0,0,0.2457676
1251.8326446433446,17,1,1,0,0,0.22832301
13141.087437662913,10,0,1,0,0,0.08544123
4332.236826205789,9,1,1,0,0,0.26379514
1120.823177606897,1,1,0,1,0,0.14105994
2928.219212275153,10,1,1,0,0,0.27079797
7925.294200975579,17,1,1,0,0,0.24320969
722.721105102419,3,1,0,1,0,0.14168847
8805.801203074223,4,1,0,1,0,0.16654164
2546.07491346644,16,1,1,0,0,0.2666552
4411.897075167807,12,1,1,0,0,0.30206546
40979.09677103933,6,0,0,0,0,-0.019812703
2321.1671170381755,6,1,0,0,0,0.19398552
5849.028209199159,18,1,0,0,0,0.24389085
334.7682506670212,21,1,0,0,0,0.19381523
9671.002082354304,13,1,1,0,0,0.26287037
7053.044939976846,7,1,0,0,0,0.24363336
4457.529880761401,14,1,1,0,0,0.2985052
8144.84843637687,9,1,1,0,0,0.24662223
4976.495907375214,1,1,0,1,0,0.18157166
5700.180711594336,9,1,1,0,0,0.26380995
8535.744671653229,17,1,1,0,0,0.23457855
3084.1147892792023,12,1,1,0,0,0.29679456
4241.637990912123,6,1,0,0,0,0.22121945
9667.961991428008,11,1,1,0,0,0.24526545
9604.382348009522,13,1,1,0,0,0.26465493
2406.0658405862205,13,1,1,0,0,0.28891888
2858.3213494782167,19,1,0,0,0,0.2519242
6791.984225432168,1,1,0,1,0,0.18231827
7731.804114370199,2,1,0,1,0,0.18026143
6540.353973672572,13,1,1,0,0,0.2987136
6603.199091888414,12,1,1,0,0,0.2982507
10124.866054256385,11,0,1,0,0,0.0886361
5564.715043253752,12,1,1,0,0,0.2994405
8607.54293546932,16,1,1,0,0,0.2601334
8588.695486136292,4,1,0,1,0,0.16936362
8101.047022829938,13,1,1,0,0,0.29131436
6276.961008251396,18,1,0,0,0,0.23941436
6232.334935149174,16,1,1,0,0,0.27860194
6768.063726935285,1,1,0,1,0,0.18231827
33523.44983418791,13,0,1,0,0,0.060025036
8977.30846965961,15,1,1,0,0,0.27557182
8847.58759614341,23,1,0,1,0,0.114475906
3916.5842122660342,20,1,0,0,0,0.25809234
2442.4313684216177,8,1,0,0,0,0.21949312
423.2920427057247,18,1,0,0,0,0.20803297
8930.64400147575,14,1,1,0,0,0.27265388
1790.435005773032,6,1,0,0,0,0.19173849
8142.678354516255,11,1,1,0,0,0.28539374
4089.1007895963335,12,1,1,0,0,0.30001685
7848.399429414478,13,1,1,0,0,0.29181367
4349.866057705829,18,1,0,0,0,0.25268304
4889.732306537819,13,1,1,0,0,0.2997381
2893.3698523879884,13,1,1,0,0,0.29006284
46392.94563328241,13,0,1,0,0,0.017890513
8809.51386687259,2,1,0,1,0,0.16344744
2157.248206601016,6,1,0,0,0,0.19348645
8379.311537785543,9,1,1,0,0,0.24123132
3685.768636916003,21,1,0,0,0,0.23488516
3686.343257512028,13,1,1,0,0,0.29374352
8061.381167192277,1,1,0,1,0,0.16986334
5045.722660375745,20,1,0,0,0,0.257149
9278.133235027102,15,1,1,0,0,0.2681279
816.1766515931317,9,1,1,0,0,0.227097
5766.264079354907,15,1,1,0,0,0.29649574
5991.208449891342,12,1,1,0,0,0.30117014
4975.432651112934,17,1,1,0,0,0.2553939
9804.67016658669,10,1,1,0,0,0.22716346
3767.30334553189,7,1,0,0,0,0.23761284
1751.0278309831906,18,1,0,0,0,0.2320382
2759.6371805515814,15,1,1,0,0,0.28138208
3768.986613815153,12,1,1,0,0,0.29595062
3478.713276259566,9,1,1,0,0,0.25938758
1478.4760466977846,4,1,0,1,0,0.15588558
6470.522465452445,11,1,1,0,0,0.29285672
6622.009646441511,13,1,1,0,0,0.29781082
2361.473484438526,9,1,1,0,0,0.25413793
1399.619634875755,15,1,1,0,0,0.2766803
4794.650452650863,8,1,0,0,0,0.24142459
4978.866521445274,16,1,1,0,0,0.28297612
675.7634117087049,23,1,0,1,0,0.07973832
6949.07056195997,17,1,1,0,0,0.2513278
5499.230075258957,16,1,1,0,0,0.28415295
5178.951384625326,15,1,1,0,0,0.2966126
8748.538864116852,4,1,0,1,0,0.16787487
860.2733752644588,11,1,1,0,0,0.27355304
7633.415206867575,12,1,1,0,0,0.2939732
1267.4749425800374,1,1,0,1,0,0.1444118
7890.273438074508,9,1,1,0,0,0.2504023
9720.296637820971,13,1,1,0,0,0.26287037
6749.942996252918,4,1,0,1,0,0.1849652
5543.231642525328,12,1,1,0,0,0.29754847
7613.393291684595,17,1,1,0,0,0.24575588
6183.341539372802,14,1,1,0,0,0.29433173
1497.9718558508066,17,1,1,0,0,0.22899485
189.47180541591325,10,1,1,0,0,0.223073
9221.510130807434,10,1,1,0,0,0.25336495
6044.516401432735,12,1,1,0,0,0.30065548
5482.948209807903,13,1,1,0,0,0.300821
152.7041624629651,15,1,1,0,0,0.2327323
1390.242822610243,11,1,1,0,0,0.28567392
8134.295815989605,15,1,1,0,0,0.28749216
2292.897276681532,11,1,1,0,0,0.28976315
2174.0308014697557,17,1,1,0,0,0.23672149
1066.3281105374394,23,1,0,1,0,0.08710843
6321.560106927238,1,1,0,1,0,0.18163544
9276.3825814826,12,1,1,0,0,0.27537167
3114.150710680547,3,1,0,1,0,0.18691593
3904.449480233689,18,1,0,0,0,0.24782464
6796.35611060376,16,1,1,0,0,0.27555713
9967.811065101974,10,1,1,0,0,0.22009477
2772.469031232218,17,1,1,0,0,0.24385315
6795.667453840149,16,1,1,0,0,0.27555713
1538.5889282705702,21,1,0,0,0,0.21955568
2671.302705443469,10,1,1,0,0,0.27048403
4646.015548332288,7,1,0,0,0,0.25085008
8630.815862412808,14,1,1,0,0,0.27473775
488.9509650467046,13,1,1,0,0,0.2657971
5918.3289031749,16,1,1,0,0,0.28008282
38681.91754828419,15,0,1,0,0,0.03392577
4404.355824838484,10,1,1,0,0,0.2800182
5207.348251523166,6,1,0,0,0,0.22066432
2675.3019727333444,20,1,0,0,0,0.25144005
6188.575494991495,20,1,0,0,0,0.24895078
7510.477606251558,9,1,1,0,0,0.25084788
9463.708051273625,11,1,1,0,0,0.2646144
9669.42408004274,15,1,1,0,0,0.2574739
5345.2388170047225,11,1,1,0,0,0.2988276
7566.303522592917,7,1,0,0,0,0.2335068
4418.086515071329,10,1,1,0,0,0.2803102
1586.522939087895,12,1,1,0,0,0.28629395
8211.223088337312,12,1,1,0,0,0.29110798
35512.88717037641,20,0,0,0,0,0.004450381
2573.7771424835723,7,1,0,0,0,0.22609061
2543.3094812296304,17,1,1,0,0,0.23888385
496.6438857614917,7,1,0,0,0,0.20083845
9123.699607016955,15,1,1,0,0,0.27548787
5495.780703900053,16,1,1,0,0,0.28415295
6532.251874919802,11,1,1,0,0,0.29285672
1130.5814192538626,15,1,1,0,0,0.27150863
5703.01638796454,7,1,0,0,0,0.2527384
5520.851780371443,13,1,1,0,0,0.2990757
5372.102792828148,17,1,1,0,0,0.25855064
7342.00467585603,9,1,1,0,0,0.24899986
6747.29538027499,10,1,1,0,0,0.27341825
5437.479368066285,10,1,1,0,0,0.27918875
3668.3371263962417,2,1,0,1,0,0.18478853
431.9375714494801,9,1,1,0,0,0.21467683
7412.62046904228,8,1,0,0,0,0.22467732
8169.469116269932,0,1,0,1,0,0.14840329
8222.00659877024,11,1,1,0,0,0.28439
8948.64267962143,9,1,1,0,0,0.22952425
12196.195636430974,17,0,1,0,0,0.051168263
9214.568108990808,18,1,0,0,0,0.20433313
5058.177521701142,10,1,1,0,0,0.2840771
7040.580845138572,16,1,1,0,0,0.2767272
6873.222729443841,14,1,1,0,0,0.28650922
7996.751674883971,8,1,0,0,0,0.21975806
4768.629389067895,13,1,1,0,0,0.30050132
8727.491827080194,8,1,0,0,0,0.21130878
1214.7187613279357,20,1,0,0,0,0.23528686
1600.6396454461835,15,1,1,0,0,0.2751973
4948.390307215595,8,1,0,0,0,0.24090895
6013.952072234285,16,1,1,0,0,0.27893016
1393.9707862150074,8,1,0,0,0,0.20961243
1089.225650961601,3,1,0,1,0,0.15093482
6000.43685396479,20,1,0,0,1,0.0866946
3033.5496130408687,14,1,1,0,0,0.29297644
349.3896047824114,8,1,0,0,0,0.193299
9447.293975733885,16,1,1,0,0,0.2447122
1566.0498056099343,20,1,0,0,0,0.23798943
4481.840342930027,13,1,1,0,0,0.30187762
1700.3855473096858,19,1,0,0,0,0.24037156
4481.073147388939,9,1,1,0,0,0.26519045
3030.7524838755376,15,1,1,0,0,0.28680095
9942.456771048724,13,1,1,0,0,0.24596846
4381.296497589977,7,1,0,0,0,0.25014466
1468.3594270880526,6,1,0,0,0,0.18643618
32630.062568983296,20,0,0,0,0,0.010268152
9612.148534448435,14,1,1,0,0,0.25590995
6373.111126078972,7,1,0,0,0,0.24631682
8525.401911345367,17,1,1,0,0,0.23457855
811.804594715495,19,1,0,0,0,0.2237804
8390.140471706249,9,1,1,0,0,0.24123132
4240.187816240837,8,1,0,0,0,0.24099979
7643.361905565566,13,1,1,0,0,0.29511234
2752.904944888457,6,1,0,0,0,0.20164531
3451.346317599371,13,1,1,0,0,0.29781717
2030.059503812963,11,1,1,0,0,0.2871471
6799.854037389359,9,1,1,0,0,0.25684074
25055.501509379013,3,0,0,1,0,-0.015342534
2171.7395513866563,21,1,0,0,0,0.23158202
22217.769061939267,13,0,1,0,0,0.07028586
7676.3319388307455,5,1,0,1,0,0.17313248
1257.173704972096,16,1,1,0,0,0.26250467
2533.6438332421694,14,1,1,0,0,0.28845623
2344.6835536477074,21,1,0,0,0,0.22875306
5976.648172173322,20,1,0,0,0,0.24833968
3139.8615715231017,11,1,1,0,0,0.2941681
1922.418999950113,12,1,1,0,0,0.28230515
4062.696765276468,15,1,1,0,0,0.29243904
6221.010093442983,19,1,0,0,0,0.2499176
9061.780779094912,15,1,1,0,0,0.27504796
6483.197947216884,11,1,1,0,0,0.29285672
8137.668681926546,9,1,1,0,0,0.24662223
5101.493234861337,5,1,0,1,0,0.18455684
6021.408028420282,7,1,0,0,0,0.2478618
577.250972680644,1,1,0,1,0,0.1305865
30666.570393754973,14,0,1,0,0,0.054175198
39559.68252624976,21,0,0,0,0,-0.0038036108
3807.699028612181,16,1,1,0,0,0.2787968
5126.294840228642,18,1,0,0,0,0.2510978
9003.686083998415,10,1,1,0,1,0.105234385
9759.95973459963,12,1,1,0,0,0.25223592
6664.500363228844,10,1,1,0,0,0.27406308
2758.669503292036,18,1,0,0,0,0.23917213
6097.772573461702,10,1,1,0,0,0.27964145
7918.8698836307985,10,1,1,0,0,0.2709179
6233.248086395332,16,1,1,0,0,0.27860194
764.1608593031694,19,1,0,0,0,0.22301146
6096.564936813826,2,1,0,1,0,0.1920504
5197.287074890187,11,1,1,0,0,0.29581517
9330.856631710987,16,1,1,0,0,0.24374703
478.1693564144141,3,1,0,1,0,0.13318938
6710.1620962796105,13,1,1,0,0,0.29774046
9231.816574498478,3,1,0,1,0,0.15697944
2806.4566050420613,13,1,1,0,0,0.2886992
3542.576196186329,10,1,1,0,0,0.27520177
8463.309581478623,17,1,1,0,0,0.23736376
3334.940793286138,20,1,0,0,0,0.25682503
9985.312842408244,14,1,1,0,0,0.23594835
1258.8463956168705,14,1,1,0,0,0.2813985
9380.810789995245,17,1,1,0,0,0.22333768
5000.558806034735,6,1,0,0,1,0.07425451
9569.52813410515,14,1,1,0,0,0.26021203
26915.058738671152,13,0,1,0,0,0.062912524
4743.034359682206,12,1,1,0,0,0.30053526
5599.385192297751,17,1,1,0,0,0.26177335
7686.071062522954,14,1,1,0,0,0.28251594
1951.546066970924,13,1,1,0,0,0.28277954
3331.640490307276,16,1,1,0,0,0.27522984
4035.786945433701,16,1,1,0,0,0.2801694
5261.928963703851,13,1,1,0,0,0.299795
7003.875579030969,15,1,1,0,1,0.12081903
7098.901545127233,11,1,1,0,0,0.28536126
5871.528412038982,7,1,0,0,0,0.25129944
5265.914861493237,11,1,1,0,0,0.297558
4467.732494338905,19,1,0,0,0,0.26273715
4893.225866402305,16,1,1,0,0,0.2836794
3926.364477041153,0,1,0,1,0,0.16292721
3318.989704742769,5,1,0,1,0,0.18563563
8191.520280483177,6,1,0,0,0,0.1966241
8019.234465978682,16,1,1,0,0,0.2665021
7742.34264934034,15,1,1,0,0,0.28770304
3237.45427254429,9,1,1,0,0,0.25953215
8823.500497969027,14,1,1,0,0,0.27413115
9451.944225693704,11,1,1,0,0,0.265219
1583.9516978934355,15,1,1,0,0,0.2751973
5692.465863151832,9,1,1,0,0,0.26380995
617.4075401922441,8,1,0,0,0,0.19539052
7352.987901793185,18,1,0,0,0,0.2329875
2098.147322565066,10,1,1,0,0,0.26717386
2070.715814683954,0,1,0,1,0,0.13863802
4234.897104465488,9,1,1,0,0,0.26245514
7338.649583949666,12,1,1,0,0,0.29028395
3664.9902975605673,7,1,0,0,0,0.23555756
7659.7897742988225,1,1,0,1,0,0.17697948
7189.175524135393,7,1,0,0,0,0.23996684
1383.962247843276,15,1,1,0,0,0.2751532
5914.374329029636,10,1,1,0,0,0.28014615
8840.755871989924,7,1,0,0,0,0.21155316
4394.697475806695,21,1,0,0,0,0.24227792
2776.523646340187,2,1,0,1,0,0.18118829
4151.161530901648,6,1,0,0,0,0.22121945
4010.008688164872,7,1,0,0,0,0.24219152
22866.498855789883,14,0,1,0,0,0.05942774
7959.163886039876,17,1,1,0,0,0.24337938
4635.591991818399,20,1,0,0,0,0.2603527
4281.790875515672,8,1,0,0,0,0.24174356
5700.671611371023,4,1,0,1,0,0.18928736
1669.349432990743,0,1,0,1,0,0.13286144
2213.8074935732348,15,1,1,0,0,0.27599567
4089.6806645227016,9,1,1,0,0,0.26536408
4943.805877256226,13,1,1,0,0,0.3011655
3223.4629553843783,20,1,0,0,0,0.25270048
41665.60288732252,13,0,1,0,0,0.031927466
3415.230679490496,18,1,0,0,0,0.24838528
6483.429973910866,15,1,1,0,0,0.2879943
5407.7673726145385,16,1,1,0,0,0.28415295
2604.7077487695865,12,1,1,0,0,0.2896693
2275.035503342818,5,1,0,1,0,0.17093056
4523.607658289145,18,1,0,0,0,0.25234085
3751.876118101177,15,1,1,0,0,0.29093567
1034.6526679411008,11,1,1,0,0,0.27782595
2719.246810510316,11,1,1,0,0,0.2886006
7666.524983332964,9,1,1,0,0,0.25076318
1648.963011719642,0,1,0,1,0,0.13199621
4181.157025805657,13,1,1,0,0,0.2996218
5459.393905133746,17,1,1,0,0,0.25942418
5300.543409531211,19,1,0,0,0,0.25805667
3368.798927162954,13,1,1,0,0,0.29610473
8727.342844102373,6,1,0,0,0,0.18823093
4059.431898088035,23,1,0,1,0,0.1252932
8385.870098779864,21,1,0,0,0,0.21056229
2473.977706893037,20,1,0,0,0,0.25051755
6671.198476567126,9,1,1,0,0,0.25740063
7126.35685668321,8,1,0,0,0,0.23197535
8056.86461089592,18,1,0,0,0,0.22540447
9582.706067408835,9,1,1,0,0,0.21208867
7871.4263576172125,10,1,1,0,0,0.2709179
2694.6563099942687,10,1,1,0,0,0.27108076
25166.434559197736,15,0,1,0,0,0.050186813
6141.983414391936,17,1,1,0,0,0.25758404
5812.881998557887,13,1,1,0,0,0.30409718
2114.556461377344,14,1,1,0,0,0.28655002
4917.535851163134,12,1,1,0,0,0.30097434
4106.183449984455,7,1,0,0,0,0.2485049
32192.27033095792,9,0,1,0,0,0.04500234
4687.107596157193,12,1,1,0,0,0.30152792
7706.6001829895795,9,1,1,0,0,0.24942693
7633.513085692501,15,1,1,0,0,0.28898478
1752.6398222622104,12,1,1,0,0,0.28553864
3565.8899404914614,22,1,0,1,0,0.13433427
32329.27001118644,2,0,0,1,0,-0.016658664
2842.274918360411,6,1,0,0,0,0.20562547
8802.392126557868,6,1,0,0,0,0.18656868
2265.00831340315,15,1,1,0,0,0.27784362
8426.010992928788,5,1,0,1,0,0.16283935
19850.82936412693,8,0,0,0,0,0.033086598
1602.103095322266,10,1,1,0,0,0.26831222
6976.80036498797,17,1,1,0,0,0.2518059
2541.8740798995464,0,1,0,1,0,0.14765185
9524.466159279487,23,1,0,1,0,0.105924726
1323.2440844443563,6,1,0,0,0,0.18522596
9888.53251836496,16,1,1,0,0,0.21666852
