tran_foreign,Device_Change,IP_Change,uni_acc_to_10min,uni_acc_to_1D,tran_ratio_count_10min_1D,tran_ratio_count_1D_30D,transaction_id
0,0,0,1,1,0.5,0.02353,1902
0,0,0,1,0,0.33333,0.03614,1903
0,0,0,1,0,0.25,0.04878,1904
0,0,0,1,0,0.33333,0.03614,1905
0,0,0,1,0,0.33333,0.03614,1906
0,0,0,1,0,0.25,0.04762,1907
0,0,0,1,1,0.33333,0.03529,1908
0,0,0,1,0,0.33333,0.03571,1909
0,0,0,1,1,0.66667,0.03488,1910
0,0,0,1,1,0.66667,0.03488,1911
0,0,0,1,0,0.25,0.04598,1912
0,0,0,1,0,0.25,0.04706,1913
0,0,0,1,1,0.5,0.02353,1914
0,0,0,1,0,0.33333,0.03571,1915
0,0,0,1,0,0.25,0.04706,1916
0,0,0,1,0,0.25,0.04651,1917
0,0,0,1,0,0.25,0.04598,1918
0,0,0,1,0,0.2,0.05682,1919
0,0,0,1,0,0.2,0.05682,1920
0,0,0,1,0,0.16667,0.06742,1921
0,0,0,1,0,0.33333,0.03529,1922
0,0,0,1,1,0.5,0.02326,1923
0,0,0,1,0,0.33333,0.03448,1924
0,0,0,1,0,0.25,0.04598,1925
0,0,0,1,0,0.2,0.05682,1926
0,0,0,1,0,0.16667,0.06818,1927
0,0,0,1,0,0.25,0.04706,1928
0,0,0,1,0,0.25,0.04762,1929
0,0,0,1,0,0.33333,0.03529,1930
0,0,0,1,0,0.25,0.04651,1931
0,0,0,1,0,0.2,0.05952,1932
0,0,0,1,1,0.5,0.02439,1933
0,0,0,1,1,0.5,0.0241,1934
0,0,0,1,0,0.33333,0.03571,1935
0,0,0,1,0,0.25,0.04938,1936
0,0,0,1,0,0.25,0.04878,1937
0,0,0,1,0,0.2,0.06024,1938
0,0,0,1,0,0.25,0.04878,1939
0,0,0,1,0,0.2,0.06024,1940
0,0,0,1,1,0.25,0.04762,1941
0,0,0,1,1,0.25,0.04706,1942
0,0,0,1,1,0.2,0.05814,1943
0,0,0,1,0,0.25,0.04878,1944
0,0,0,1,1,0.5,0.02439,1945
0,0,0,1,1,0.33333,0.03659,1946
0,0,0,1,1,0.25,0.04938,1947
0,0,0,1,0,0.2,0.06173,1948
0,0,0,1,0,0.16667,0.07317,1949
0,0,0,1,0,0.33333,0.03659,1950
0,0,0,1,0,0.25,0.04819,1951
0,0,0,1,1,0.33333,0.03614,1952
0,0,0,1,0,0.25,0.04762,1953
0,0,0,1,0,0.2,0.05952,1954
0,0,0,1,0,0.16667,0.07059,1955
0,0,0,1,0,0.14286,0.08333,1956
0,0,0,1,0,0.25,0.09412,1957
0,0,0,1,0,0.25,0.04706,1958
0,0,0,1,0,0.25,0.04706,1959
0,0,0,1,0,0.2,0.05814,1960
0,0,0,1,0,0.25,0.04706,1961
0,0,0,1,0,0.2,0.05814,1962
0,0,0,1,1,1.0,0.01163,1963
0,0,0,1,1,0.5,0.02353,1964
0,0,0,1,1,1.0,0.01235,1965
0,0,0,1,1,0.5,0.02469,1966
0,0,0,1,0,0.33333,0.03659,1967
0,0,0,1,0,0.25,0.04819,1968
0,0,0,1,1,0.25,0.04762,1969
0,0,0,1,0,0.2,0.05952,1970
0,0,0,1,0,0.33333,0.03529,1971
0,0,0,1,1,0.33333,0.03529,1972
0,0,0,1,1,0.25,0.04651,1973
0,0,0,1,1,0.25,0.04598,1974
0,0,0,1,1,0.25,0.04598,1975
0,0,0,1,0,0.2,0.05682,1976
0,0,0,1,0,0.25,0.04545,1977
0,0,0,1,0,0.2,0.05618,1978
0,0,0,1,0,0.16667,0.06742,1979
0,0,0,1,0,0.16667,0.06742,1980
0,0,0,1,0,0.2,0.05682,1981
0,0,0,1,0,0.25,0.04545,1982
0,0,0,1,0,0.25,0.04494,1983
0,0,0,1,0,0.25,0.04494,1984
0,0,0,1,0,0.25,0.04444,1985
0,0,0,1,0,0.2,0.05495,1986
0,0,0,1,0,0.2,0.05495,1987
0,0,0,1,0,0.25,0.04444,1988
0,0,0,1,1,0.25,0.04396,1989
0,0,0,1,1,1.0,0.01111,1990
0,0,0,1,1,1.0,0.02198,1991
0,0,0,1,1,0.33333,0.03261,1992
0,0,0,1,0,0.25,0.04301,1993
0,0,0,1,0,0.2,0.05435,1994
0,0,0,1,0,0.25,0.04301,1995
0,0,0,1,0,0.25,0.04301,1996
0,0,0,1,0,0.2,0.05319,1997
0,0,0,1,0,0.2,0.05263,1998
0,0,0,1,0,0.16667,0.0625,1999
0,0,0,1,0,0.14286,0.07292,2000
0,0,0,1,0,0.125,0.08247,2001
0,0,0,1,0,0.2,0.05208,2002
0,0,0,1,0,0.2,0.05208,2003
0,0,0,1,1,0.33333,0.03093,2004
0,0,0,1,1,0.5,0.02083,2005
0,0,0,1,1,0.5,0.02062,2006
0,0,0,1,0,0.33333,0.03061,2007
0,0,0,1,0,0.25,0.04124,2008
0,0,0,1,0,0.2,0.05155,2009
0,0,0,1,0,0.16667,0.06122,2010
0,0,0,1,1,0.33333,0.03093,2011
0,0,0,1,0,0.25,0.04082,2012
0,0,0,1,0,0.33333,0.03061,2013
0,0,0,1,1,0.5,0.02151,2014
0,0,0,1,1,0.5,0.02128,2015
0,0,0,1,0,0.33333,0.03158,2016
0,0,0,1,0,0.25,0.04167,2017
0,0,0,1,0,0.2,0.05208,2018
0,0,0,1,1,0.25,0.04211,2019
0,0,0,1,1,0.33333,0.03226,2020
0,0,0,1,1,1.0,0.01111,2021
0,0,0,1,1,0.5,0.02198,2022
0,0,0,1,1,0.5,0.02198,2023
0,0,0,1,1,0.5,0.02198,2024
0,0,0,1,0,0.33333,0.03297,2025
0,0,0,1,0,0.25,0.04396,2026
0,0,0,1,0,0.2,0.05435,2027
0,0,0,1,0,0.2,0.05435,2028
0,0,0,1,0,0.25,0.04396,2029
0,0,0,1,0,0.25,0.04348,2030
0,0,0,1,1,0.33333,0.03297,2031
0,0,0,1,1,0.5,0.02247,2032
0,0,0,1,1,0.33333,0.03333,2033
0,0,0,1,0,0.33333,0.03333,2034
0,0,0,1,0,0.25,0.04494,2035
0,0,0,1,0,0.25,0.04494,2036
0,0,0,1,0,0.25,0.04444,2037
0,0,0,1,1,1.0,0.01235,2038
0,0,0,1,1,0.5,0.02439,2039
0,0,0,1,0,0.33333,0.03704,2040
0,0,0,1,0,0.25,0.04938,2041
0,0,0,1,0,0.33333,0.0375,2042
0,0,0,1,0,0.33333,0.03704,2043
0,0,0,1,0,0.33333,0.03659,2044
0,0,0,1,0,0.25,0.04819,2045
0,0,0,1,0,0.25,0.04819,2046
0,0,0,1,0,0.2,0.05952,2047
0,0,0,1,1,0.5,0.02381,2048
0,0,0,1,1,0.5,0.02353,2049
0,0,0,1,1,0.33333,0.03488,2050
0,0,0,1,0,0.25,0.04598,2051
0,0,0,1,0,0.33333,0.03409,2052
0,0,0,1,1,0.5,0.02273,2053
0,0,0,1,0,0.33333,0.03371,2054
0,0,0,1,0,0.25,0.04545,2055
0,0,0,1,1,0.25,0.04545,2056
0,0,0,1,1,0.2,0.05682,2057
0,0,0,1,0,0.16667,0.06742,2058
0,0,0,1,0,0.2,0.05556,2059
0,0,0,1,0,0.16667,0.06593,2060
0,0,0,1,0,0.16667,0.06667,2061
0,0,0,1,0,0.16667,0.06667,2062
0,0,0,1,0,0.16667,0.06593,2063
0,0,0,1,0,0.25,0.04396,2064
0,0,0,1,0,0.2,0.05495,2065
0,0,0,1,0,0.33333,0.03333,2066
0,0,0,1,0,0.25,0.04494,2067
0,0,0,1,1,0.5,0.02299,2068
0,0,0,1,1,1.0,0.01205,2069
0,0,0,1,1,0.5,0.02381,2070
0,0,0,1,0,0.33333,0.03614,2071
0,0,0,1,1,0.5,0.0241,2072
0,0,0,1,0,0.33333,0.03571,2073
0,0,0,1,0,0.25,0.04706,2074
0,0,0,1,0,0.2,0.05814,2075
0,0,0,1,0,0.16667,0.06897,2076
0,0,0,1,1,0.5,0.02326,2077
0,0,0,1,0,0.66667,0.03448,2078
0,0,0,1,0,0.25,0.04598,2079
0,0,0,1,0,0.2,0.05682,2080
0,0,0,1,0,0.16667,0.06742,2081
0,0,0,1,1,1.0,0.0119,2082
0,0,0,1,1,0.5,0.02439,2083
0,0,0,1,1,0.5,0.025,2084
0,0,0,1,1,0.5,0.02469,2085
0,0,0,1,0,0.66667,0.03659,2086
0,0,0,1,0,0.25,0.04819,2087
0,0,0,1,0,0.2,0.05952,2088
0,0,0,1,0,0.33333,0.07059,2089
0,0,0,1,0,0.14286,0.0814,2090
0,0,0,1,0,0.125,0.09195,2091
0,0,0,1,0,0.11111,0.10227,2092
0,0,0,1,0,0.1,0.11364,2093
0,0,0,1,1,1.0,0.0119,2094
0,0,0,1,1,0.5,0.0241,2095
0,0,0,1,0,0.33333,0.03614,2096
0,0,0,1,0,0.25,0.04762,2097
0,0,0,1,0,0.25,0.04706,2098
0,0,0,1,1,1.0,0.01235,2099
0,0,0,1,1,0.5,0.02439,2100
0,0,0,1,1,1.0,0.01235,2101
0,0,0,1,1,0.5,0.02439,2102
0,0,0,1,1,0.5,0.02439,2103
0,0,0,1,0,0.33333,0.03614,2104
0,0,0,1,0,0.25,0.04819,2105
0,0,0,1,0,0.25,0.04819,2106
0,0,0,1,1,1.0,0.01282,2107
0,0,0,1,1,0.5,0.02564,2108
0,0,0,1,0,0.33333,0.03846,2109
0,0,0,1,0,0.33333,0.03846,2110
0,0,0,1,0,0.33333,0.03846,2111
0,0,0,1,0,0.25,0.05128,2112
0,0,0,1,0,0.25,0.05128,2113
0,0,0,1,0,0.33333,0.03896,2114
0,0,0,1,1,1.0,0.01282,2115
0,0,0,1,1,0.5,0.02532,2116
0,0,0,1,0,0.33333,0.0375,2117
0,0,0,1,0,0.25,0.05063,2118
0,0,0,1,0,0.4,0.0625,2119
0,0,0,1,0,0.2,0.06173,2120
0,0,0,1,0,0.2,0.06173,2121
0,0,0,1,0,0.33333,0.07317,2122
0,0,0,1,0,0.16667,0.07317,2123
0,0,0,1,0,0.25,0.04878,2124
0,0,0,1,0,0.33333,0.03659,2125
0,0,0,1,0,0.33333,0.03704,2126
0,0,0,1,0,0.5,0.04878,2127
0,0,0,1,0,0.2,0.06098,2128
0,0,0,1,0,0.16667,0.07317,2129
0,0,0,1,0,0.33333,0.03614,2130
0,0,0,1,0,0.25,0.04819,2131
0,0,0,1,1,0.25,0.04762,2132
0,0,0,1,0,0.25,0.04706,2133
0,0,0,1,0,0.2,0.05814,2134
0,0,0,1,0,0.16667,0.06977,2135
0,0,0,1,0,0.14286,0.08046,2136
0,0,0,1,0,0.14286,0.0814,2137
0,0,0,1,0,0.2,0.05747,2138
0,0,0,1,0,0.2,0.05682,2139
0,0,0,1,0,0.16667,0.06742,2140
0,0,0,1,0,0.2,0.05618,2141
0,0,0,1,0,0.2,0.05682,2142
0,0,0,1,0,0.25,0.04494,2143
0,0,0,1,0,0.33333,0.03448,2144
0,0,0,1,0,0.25,0.04598,2145
0,0,0,1,0,0.2,0.05747,2146
0,0,0,1,0,0.25,0.04706,2147
0,0,0,1,1,0.33333,0.03529,2148
0,0,0,1,0,0.33333,0.03488,2149
0,0,0,1,0,0.25,0.04651,2150
0,0,0,1,0,0.2,0.05814,2151
0,0,0,1,0,0.25,0.04651,2152
0,0,0,1,0,0.33333,0.03488,2153
0,0,0,1,1,0.33333,0.03448,2154
0,0,0,1,0,0.25,0.04545,2155
0,0,0,1,0,0.2,0.05618,2156
0,0,0,1,0,0.16667,0.06667,2157
0,0,0,1,0,0.14286,0.07692,2158
0,0,0,1,0,0.125,0.08791,2159
0,0,0,1,0,0.125,0.08696,2160
0,0,0,1,0,0.11111,0.09677,2161
0,0,0,1,0,0.11111,0.09574,2162
0,0,0,1,0,0.2,0.05263,2163
0,0,0,1,0,0.2,0.05208,2164
0,0,0,1,0,0.33333,0.06186,2165
0,0,0,1,1,1.0,0.01064,2166
0,0,0,1,1,0.5,0.02174,2167
0,0,0,1,1,0.33333,0.03226,2168
0,0,0,1,0,0.25,0.04301,2169
0,0,0,1,0,0.25,0.04255,2170
0,0,0,1,1,0.33333,0.03297,2171
0,0,0,1,1,1.0,0.01124,2172
0,0,0,1,1,0.5,0.02222,2173
0,0,0,1,1,1.0,0.01235,2174
0,0,0,1,1,0.5,0.02439,2175
0,0,0,1,0,0.33333,0.03614,2176
0,0,0,1,0,0.25,0.04762,2177
0,0,0,1,1,0.33333,0.03529,2178
0,0,0,1,1,0.25,0.04651,2179
0,0,0,1,0,0.33333,0.03571,2180
0,0,0,1,1,0.5,0.02381,2181
0,0,0,1,1,0.33333,0.03529,2182
0,0,0,1,1,0.5,0.02353,2183
0,0,0,1,1,0.5,0.02381,2184
0,0,0,1,0,0.33333,0.03529,2185
0,0,0,1,0,0.25,0.04651,2186
0,0,0,1,0,0.25,0.04598,2187
0,0,0,1,0,0.25,0.04598,2188
0,0,0,1,1,0.33333,0.03448,2189
0,0,0,1,0,0.25,0.04545,2190
0,0,0,1,0,0.2,0.05618,2191
0,0,0,1,0,0.2,0.05556,2192
0,0,0,1,1,0.33333,0.03409,2193
0,0,0,1,0,0.33333,0.03371,2194
0,0,0,1,0,0.25,0.04444,2195
0,0,0,1,0,0.25,0.04396,2196
0,0,0,1,0,0.2,0.05495,2197
0,0,0,1,0,0.16667,0.06522,2198
0,0,0,1,0,0.14286,0.07527,2199
0,0,0,1,0,0.25,0.04255,2200
0,0,0,1,0,0.2,0.05263,2201
0,0,0,1,0,0.2,0.05208,2202
0,0,0,1,0,0.25,0.04124,2203
0,0,0,1,0,0.2,0.05102,2204
0,0,0,1,0,0.16667,0.06061,2205
0,0,0,1,0,0.14286,0.07071,2206
0,0,0,1,0,0.16667,0.06061,2207
0,0,0,1,0,0.14286,0.07,2208
0,0,0,1,0,0.14286,0.06931,2209
0,0,0,1,0,0.25,0.0396,2210
0,0,0,1,0,0.2,0.0495,2211
0,0,0,1,0,0.16667,0.05882,2212
0,0,0,1,0,0.25,0.03883,2213
0,0,0,1,0,0.2,0.04854,2214
0,0,0,1,0,0.16667,0.05882,2215
0,0,0,1,0,0.16667,0.05825,2216
0,0,0,1,1,0.33333,0.02913,2217
0,0,0,1,1,0.5,0.01923,2218
0,0,0,1,0,0.33333,0.02857,2219
0,0,0,1,0,0.25,0.03774,2220
0,0,0,1,0,0.25,0.03922,2221
0,0,0,1,0,0.25,0.03883,2222
0,0,0,1,0,0.5,0.03846,2223
0,0,0,1,0,0.2,0.04762,2224
0,0,0,1,0,0.2,0.04854,2225
0,0,0,1,0,0.16667,0.05825,2226
0,0,0,1,0,0.14286,0.06731,2227
0,0,0,1,0,0.14286,0.06667,2228
0,0,0,1,0,0.25,0.03846,2229
0,0,0,1,1,1.0,0.0099,2230
0,0,0,1,1,0.5,0.01961,2231
0,0,0,1,1,1.0,1.0,2232
0,0,0,1,1,0.5,1.0,2233
0,0,0,1,1,1.0,0.33333,2234
0,0,0,1,1,0.5,0.5,2235
0,0,0,1,1,1.0,0.2,2236
0,0,0,1,1,0.5,0.33333,2237
0,0,0,1,0,0.33333,0.42857,2238
0,0,0,1,0,0.25,0.5,2239
0,0,0,1,1,1.0,0.11111,2240
0,0,0,1,1,0.5,0.2,2241
0,0,0,1,1,1.0,0.09091,2242
0,0,0,1,1,0.5,0.16667,2243
0,0,0,1,1,1.0,0.07692,2244
0,0,0,1,1,0.5,0.14286,2245
0,0,0,1,0,0.33333,0.2,2246
0,0,0,1,0,0.33333,0.1875,2247
0,0,0,1,1,1.0,1.0,2248
0,0,0,1,1,1.0,0.5,2249
0,0,0,1,1,1.0,0.33333,2250
0,0,0,1,1,1.0,0.25,2251
0,0,0,1,1,0.5,0.4,2252
0,0,0,1,1,1.0,0.16667,2253
0,0,0,1,1,0.5,0.28571,2254
0,0,0,1,0,0.33333,0.375,2255
0,0,0,1,0,0.25,0.44444,2256
0,0,0,1,1,0.33333,0.3,2257
0,0,0,1,0,0.25,0.36364,2258
0,0,0,1,1,1.0,0.08333,2259
0,0,0,1,1,0.5,0.15385,2260
0,0,0,1,1,0.5,0.14286,2261
0,0,0,1,1,0.5,0.13333,2262
0,0,0,1,1,0.33333,0.1875,2263
0,0,0,1,1,0.33333,0.17647,2264
0,0,0,1,1,0.5,0.11111,2265
0,0,0,1,1,0.33333,0.15789,2266
0,0,0,1,1,0.5,0.1,2267
0,0,0,1,1,0.5,0.09524,2268
0,0,0,1,1,0.5,0.09091,2269
0,0,0,1,1,0.5,0.08696,2270
0,0,0,1,1,1.0,0.04167,2271
0,0,0,1,1,0.5,0.08,2272
0,0,0,1,0,0.33333,0.11538,2273
0,0,0,1,1,1.0,0.03704,2274
0,0,0,1,1,0.5,0.07143,2275
0,0,0,1,1,0.5,0.06897,2276
0,0,0,1,1,0.5,0.06667,2277
0,0,0,1,1,0.33333,0.09677,2278
0,0,0,1,0,0.33333,0.09375,2279
0,0,0,1,0,0.33333,0.09091,2280
0,0,0,1,1,0.5,0.05882,2281
0,0,0,1,1,1.0,0.02857,2282
0,0,0,1,1,0.5,0.05556,2283
0,0,0,1,1,0.33333,0.08108,2284
0,0,0,1,0,0.33333,0.07895,2285
0,0,0,1,1,1.0,0.02564,2286
0,0,0,1,1,0.5,0.05128,2287
0,0,0,1,1,0.5,0.05,2288
0,0,0,1,1,0.5,0.05,2289
0,0,0,1,1,0.5,0.04878,2290
0,0,0,1,1,0.5,0.04762,2291
0,0,0,1,0,0.33333,0.06977,2292
0,0,0,1,1,0.5,0.04545,2293
0,0,0,1,1,0.5,0.04545,2294
0,0,0,1,1,1.0,0.02222,2295
0,0,0,1,1,1.0,0.02381,2296
0,0,0,1,1,0.5,0.04651,2297
0,0,0,1,0,0.33333,0.07143,2298
0,0,0,1,1,1.0,0.02439,2299
0,0,0,1,1,1.0,0.02703,2300
0,0,0,1,1,0.5,0.05263,2301
0,0,0,1,0,0.33333,0.07895,2302
0,0,0,1,1,1.0,0.02778,2303
0,0,0,1,1,0.5,0.05405,2304
0,0,0,1,1,0.33333,0.08108,2305
0,0,0,1,0,0.25,0.10526,2306
0,0,0,1,1,1.0,0.02703,2307
0,0,0,1,1,0.5,0.05263,2308
0,0,0,1,0,0.33333,0.07692,2309
0,0,0,1,0,0.25,0.1,2310
0,0,0,1,1,1.0,0.02632,2311
0,0,0,1,1,1.0,0.02778,2312
0,0,0,1,1,0.5,0.05405,2313
0,0,0,1,0,0.33333,0.07895,2314
0,0,0,1,1,0.5,0.05556,2315
0,0,0,1,1,1.0,0.02778,2316
0,0,0,1,1,1.0,0.02778,2317
0,0,0,1,1,1.0,0.02941,2318
0,0,0,1,1,1.0,0.02941,2319
0,0,0,1,1,0.5,0.05714,2320
0,0,0,1,1,0.33333,0.08333,2321
0,0,0,1,0,0.25,0.10811,2322
0,0,0,1,0,0.25,0.10526,2323
0,0,0,1,0,0.2,0.12821,2324
0,0,0,1,1,1.0,0.02778,2325
0,0,0,1,1,0.5,0.05405,2326
0,0,0,1,1,0.5,0.05714,2327
0,0,0,1,1,1.0,0.02941,2328
0,0,0,1,1,1.0,0.02941,2329
0,0,0,1,1,0.5,0.05714,2330
0,0,0,1,1,0.33333,0.08333,2331
0,0,0,1,1,1.0,0.02857,2332
0,0,0,1,1,1.0,0.02857,2333
0,0,0,1,1,0.5,0.05556,2334
0,0,0,1,1,0.5,0.05556,2335
0,0,0,1,1,1.0,0.02703,2336
0,0,0,1,1,0.5,0.05263,2337
0,0,0,1,1,0.33333,0.07692,2338
0,0,0,1,0,0.25,0.1,2339
0,0,0,1,0,0.25,0.10256,2340
0,0,0,1,0,0.2,0.125,2341
0,0,0,1,1,1.0,0.025,2342
0,0,0,1,1,1.0,0.02632,2343
0,0,0,1,1,1.0,0.02632,2344
0,0,0,1,1,0.5,0.05128,2345
0,0,0,1,1,1.0,0.02857,2346
0,0,0,1,1,0.5,0.05556,2347
0,0,0,1,0,0.33333,0.08108,2348
0,0,0,1,1,0.5,0.05263,2349
0,0,0,1,1,0.5,0.05556,2350
0,0,0,1,1,0.5,0.05405,2351
0,0,0,1,1,1.0,0.02857,2352
0,0,0,1,1,0.5,0.05556,2353
0,0,0,1,0,0.33333,0.08108,2354
0,0,0,1,0,0.25,0.10526,2355
0,0,0,1,0,0.2,0.12821,2356
0,0,0,1,1,1.0,0.02564,2357
0,0,0,1,1,0.5,0.05128,2358
0,0,0,1,1,1.0,0.02857,2359
0,0,0,1,1,0.5,0.05556,2360
0,0,0,1,1,1.0,0.02857,2361
0,0,0,1,1,0.5,0.05556,2362
0,0,0,1,1,1.0,0.02778,2363
0,0,0,1,1,1.0,0.0303,2364
0,0,0,1,1,1.0,0.03226,2365
0,0,0,1,1,1.0,0.03333,2366
0,0,0,1,1,1.0,0.03846,2367
0,0,0,1,1,0.5,0.07407,2368
0,0,0,1,1,0.33333,0.10714,2369
0,0,0,1,1,1.0,0.03704,2370
0,0,0,1,1,0.5,0.07143,2371
0,0,0,1,1,0.5,0.07143,2372
0,0,0,1,1,0.33333,0.10714,2373
0,0,0,1,1,0.33333,0.10345,2374
0,0,0,1,1,1.0,0.03333,2375
0,0,0,1,1,0.5,0.06452,2376
0,0,0,1,0,0.33333,0.09375,2377
0,0,0,1,1,1.0,0.03333,2378
0,0,0,1,1,0.5,0.06667,2379
0,0,0,1,0,0.33333,0.09677,2380
0,0,0,1,1,1.0,0.03333,2381
0,0,0,1,1,0.5,0.06452,2382
0,0,0,1,0,0.33333,0.09375,2383
0,0,0,1,0,0.25,0.12121,2384
0,0,0,1,0,0.25,0.11765,2385
0,0,0,1,1,0.5,0.05714,2386
0,0,0,1,1,1.0,0.03226,2387
0,0,0,1,1,0.5,0.0625,2388
0,0,0,1,1,1.0,0.03125,2389
0,0,0,1,1,0.5,0.0625,2390
0,0,0,1,1,0.5,0.06061,2391
0,0,0,1,1,0.5,0.05882,2392
0,0,0,1,1,1.0,0.03226,2393
0,0,0,1,1,1.0,0.03226,2394
0,0,0,1,1,0.5,0.0625,2395
0,0,0,1,1,0.33333,0.09091,2396
0,0,0,1,0,0.25,0.11765,2397
0,0,0,1,1,1.0,0.02941,2398
0,0,0,1,1,0.5,0.05714,2399
0,0,0,1,1,0.5,0.05556,2400
0,0,0,1,1,0.5,0.05405,2401
0,0,0,1,1,1.0,0.02703,2402
0,0,0,1,1,0.5,0.05405,2403
0,0,0,1,1,0.5,0.05263,2404
0,0,0,1,1,1.0,0.02703,2405
0,0,0,1,1,0.5,0.05405,2406
0,0,0,1,1,0.5,0.05263,2407
0,0,0,1,1,1.0,1.0,2408
0,0,0,1,1,0.5,1.0,2409
0,0,0,1,1,1.0,0.33333,2410
0,0,0,1,1,1.0,0.5,2411
0,0,0,1,0,0.33333,0.6,2412
0,0,0,1,0,0.25,0.66667,2413
0,0,0,1,0,0.33333,0.42857,2414
0,0,0,1,1,1.0,0.125,2415
0,0,0,1,1,0.5,0.22222,2416
0,0,0,1,1,1.0,0.1,2417
0,0,0,1,1,0.5,0.18182,2418
0,0,0,1,1,0.5,0.16667,2419
0,0,0,1,1,0.5,0.15385,2420
0,0,0,1,0,0.33333,0.21429,2421
0,0,0,1,1,1.0,0.06667,2422
0,0,0,1,1,0.5,0.125,2423
0,0,0,1,1,1.0,0.05882,2424
0,0,0,1,1,0.5,0.11111,2425
0,0,0,1,1,0.5,0.10526,2426
0,0,0,1,1,1.0,0.05,2427
0,0,0,1,1,0.5,0.09524,2428
0,0,0,1,1,1.0,0.04545,2429
0,0,0,1,1,1.0,0.04348,2430
0,0,0,1,1,0.5,0.08333,2431
0,0,0,1,0,0.33333,0.12,2432
0,0,0,1,1,1.0,0.03846,2433
0,0,0,1,1,1.0,0.07407,2434
0,0,0,1,1,1.0,0.03571,2435
0,0,0,1,1,0.5,0.06897,2436
0,0,0,1,0,0.33333,0.1,2437
0,0,0,1,1,1.0,0.03226,2438
0,0,0,1,1,0.5,0.0625,2439
0,0,0,1,0,0.33333,0.09091,2440
0,0,0,1,0,0.25,0.11765,2441
0,0,0,1,1,1.0,0.02857,2442
0,0,0,1,1,0.5,0.05556,2443
0,0,0,1,1,0.5,0.05405,2444
0,0,0,1,1,0.5,0.05263,2445
0,0,0,1,0,0.33333,0.07692,2446
0,0,0,1,1,1.0,0.02632,2447
0,0,0,1,1,0.5,0.05128,2448
0,0,0,1,1,0.33333,0.07895,2449
0,0,0,1,0,0.33333,0.07895,2450
0,0,0,1,1,0.33333,0.07692,2451
0,0,0,1,1,0.33333,0.07895,2452
0,0,0,1,1,0.5,0.05128,2453
0,0,0,1,0,0.66667,0.075,2454
0,0,0,1,1,1.0,0.025,2455
0,0,0,1,1,0.5,0.04878,2456
0,0,0,1,1,0.33333,0.07317,2457
0,0,0,1,1,1.0,0.025,2458
0,0,0,1,1,0.5,0.05128,2459
0,0,0,1,1,0.5,0.05128,2460
0,0,0,1,1,0.5,0.05128,2461
0,0,0,1,1,0.5,0.05128,2462
0,0,0,1,1,0.5,0.05,2463
0,0,0,1,0,0.33333,0.07317,2464
0,0,0,1,1,1.0,0.02381,2465
0,0,0,1,1,0.5,0.04651,2466
0,0,0,1,0,0.33333,0.06818,2467
0,0,0,1,1,1.0,0.02381,2468
0,0,0,1,1,0.5,0.04651,2469
0,0,0,1,1,1.0,0.02381,2470
0,0,0,1,1,0.5,0.04651,2471
0,0,0,1,0,0.33333,0.06818,2472
0,0,0,1,1,1.0,0.02326,2473
0,0,0,1,1,0.5,0.04762,2474
0,0,0,1,1,1.0,0.02326,2475
0,0,0,1,1,0.5,0.04762,2476
0,0,0,1,1,1.0,0.025,2477
0,0,0,1,1,0.5,0.04878,2478
0,0,0,1,1,1.0,0.02632,2479
0,0,0,1,1,0.5,0.05128,2480
0,0,0,1,1,0.5,0.05263,2481
0,0,0,1,1,0.33333,0.07692,2482
0,0,0,1,1,1.0,0.02703,2483
0,0,0,1,1,0.5,0.05263,2484
0,0,0,1,1,0.33333,0.07692,2485
0,0,0,1,1,1.0,0.02632,2486
0,0,0,1,1,1.0,0.02778,2487
0,0,0,1,1,0.5,0.05405,2488
0,0,0,1,1,0.33333,0.08108,2489
0,0,0,1,1,1.0,0.02778,2490
0,0,0,1,1,1.0,0.02941,2491
0,0,0,1,1,1.0,0.02857,2492
0,0,0,1,1,0.5,0.05556,2493
0,0,0,1,1,1.0,0.02857,2494
0,0,0,1,1,0.5,0.05714,2495
0,0,0,1,1,1.0,0.02941,2496
0,0,0,1,1,1.0,0.03333,2497
0,0,0,1,1,0.5,0.06452,2498
0,0,0,1,1,0.5,0.06452,2499
0,0,0,1,0,0.33333,0.09375,2500
0,0,0,1,0,0.25,0.125,2501
0,0,0,1,0,0.33333,0.09091,2502
0,0,0,1,0,0.33333,0.09091,2503
0,0,0,1,1,0.5,0.0625,2504
0,0,0,1,1,0.5,0.06061,2505
0,0,0,1,1,1.0,0.0303,2506
0,0,0,1,1,0.5,0.06061,2507
0,0,0,1,0,0.33333,0.08824,2508
0,0,0,1,0,0.33333,0.08571,2509
0,0,0,1,1,0.33333,0.08571,2510
0,0,0,1,0,0.33333,0.08571,2511
0,0,0,1,1,1.0,0.02778,2512
0,0,0,1,1,0.5,0.05405,2513
0,0,0,1,0,0.33333,0.08333,2514
0,0,0,1,1,1.0,0.02703,2515
0,0,0,1,1,0.5,0.05405,2516
0,0,0,1,1,0.5,0.05556,2517
0,0,0,1,1,0.5,0.05556,2518
0,0,0,1,0,0.33333,0.08108,2519
0,0,0,1,0,0.25,0.10526,2520
0,0,0,1,0,0.25,0.10256,2521
0,0,0,1,1,1.0,0.02703,2522
0,0,0,1,1,0.5,0.05405,2523
0,0,0,1,1,0.5,0.05263,2524
0,0,0,1,1,0.33333,0.07692,2525
0,0,0,1,0,0.33333,0.07895,2526
0,0,0,1,1,1.0,0.02632,2527
